user_id,name,city,age,source,registered_at
26599,Дмитрий Смирнов,Екатеринбург,64,advertising,2025-04-16 12:00:00
26600,Мария Смирнов,Самара,34,social,2025-11-01 22:00:00
26601,Максим Кузнецов,Новосибирск,37,unknown,2025-03-29 18:00:00
26602,Мария Смирнов,Новосибирск,65,organic,2025-08-07 16:00:00
26603,Артём Иванов,Краснодар,47,unknown,2025-01-18 03:00:00
26604,Максим Попов,Новосибирск,58,partner,2026-04-30 20:00:00
26605,Елена Иванов,Нижний новгород,55,email,2025-06-24 13:00:00
26606,Мария Волков,Нижний новгород,28,email,2025-12-08 01:00:00
26607,Максим Попов,Казань,55,email,2025-06-10 16:00:00
26608,Елена Сидоров,Санкт-Петербург,21,advertising,2025-09-18 17:00:00
26609,Анна Морозов,Самара,59,advertising,2025-02-07 08:00:00
26610,Анна Смирнов,Екатеринбург,18,partner,2025-08-19 05:00:00
26611,Ольга Сидоров,Краснодар,62,unknown,2025-10-18 18:00:00
26612,Елена Попов,Краснодар,53,organic,2025-08-18 15:00:00
26613,Анна Попов,Нижний новгород,25,advertising,2025-07-03 02:00:00
26614,Анна Петров,Екатеринбург,56,advertising,2025-06-19 15:00:00
26615,Иван Иванов,Краснодар,38,unknown,2025-10-14 11:00:00
26616,Алексей Петров,Новосибирск,22,organic,2025-04-25 20:00:00
26617,Елена Кузнецов,Краснодар,29,social,2026-04-03 07:00:00
26618,Иван Кузнецов,Нижний новгород,28,partner,2026-02-14 22:00:00
26619,Елена Волков,Санкт-Петербург,46,partner,2026-02-05 22:00:00
26620,Сергей Кузнецов,Санкт-Петербург,21,partner,2025-11-15 04:00:00
26621,Мария Морозов,Казань,25,social,2026-03-20 12:00:00
26622,Мария Морозов,Казань,32,social,2026-01-17 07:00:00
26623,Артём Волков,Нижний новгород,48,email,2025-11-09 14:00:00
26624,Максим Волков,Екатеринбург,64,social,2025-09-16 12:00:00
26625,Ольга Иванов,Нижний новгород,20,unknown,2025-12-01 01:00:00
26626,Иван Морозов,Новосибирск,65,social,2026-03-28 05:00:00
26627,Анна Иванов,Казань,22,partner,2025-06-17 02:00:00
26628,Артём Попов,Екатеринбург,53,organic,2026-03-15 03:00:00
26629,Сергей Иванов,Нижний новгород,56,unknown,2025-12-13 07:00:00
26630,Ольга Кузнецов,Самара,34,advertising,2026-01-22 11:00:00
26631,Сергей Попов,Краснодар,63,email,2026-05-01 17:00:00
26632,Алексей Сидоров,Краснодар,30,email,2025-09-04 15:00:00
26633,Дмитрий Морозов,Нижний новгород,27,email,2025-12-22 21:00:00
26634,Ольга Иванов,Санкт-Петербург,63,unknown,2025-08-25 05:00:00
26635,Анна Петров,Екатеринбург,46,social,2025-01-25 21:00:00
26636,Анна Морозов,Санкт-Петербург,44,unknown,2025-12-07 22:00:00
26637,Иван Кузнецов,Новосибирск,34,advertising,2025-05-26 08:00:00
26638,Артём Петров,Казань,57,email,2025-09-27 05:00:00
26639,Ольга Иванов,Нижний новгород,39,social,2025-07-02 13:00:00
26640,Иван Петров,Москва,21,partner,2025-07-06 07:00:00
26641,Мария Волков,Самара,54,social,2025-07-11 18:00:00
26642,Иван Сидоров,Нижний новгород,32,email,2026-02-15 01:00:00
26643,Елена Смирнов,Новосибирск,44,advertising,2026-03-10 18:00:00
26644,Анна Морозов,Москва,41,social,2025-08-01 06:00:00
26645,Иван Иванов,Москва,49,email,2026-02-22 19:00:00
26646,Дмитрий Попов,Самара,47,partner,2025-08-29 00:00:00
26647,Ольга Морозов,Самара,36,advertising,2025-12-08 22:00:00
26648,Ольга Петров,Екатеринбург,63,unknown,2025-07-19 08:00:00
26649,Сергей Морозов,Нижний новгород,28,email,2026-04-28 20:00:00
26650,Максим Смирнов,Екатеринбург,33,email,2026-02-11 22:00:00
26651,Алексей Петров,Новосибирск,40,email,2025-07-24 17:00:00
26652,Артём Иванов,Москва,41,email,2025-10-13 02:00:00
26653,Мария Морозов,Екатеринбург,20,email,2025-10-28 06:00:00
26654,Иван Петров,Санкт-Петербург,37,advertising,2026-02-13 21:00:00
26655,Алексей Сидоров,Москва,37,organic,2025-12-26 17:00:00
26656,Мария Кузнецов,Санкт-Петербург,29,advertising,2026-04-13 10:00:00
26657,Алексей Сидоров,Самара,52,organic,2025-12-09 19:00:00
26658,Алексей Сидоров,Самара,58,social,2025-12-24 16:00:00
26659,Сергей Сидоров,Санкт-Петербург,65,organic,2026-03-31 04:00:00
26660,Дмитрий Морозов,Новосибирск,33,partner,2025-02-13 01:00:00
26661,Анна Петров,Санкт-Петербург,58,email,2026-02-05 06:00:00
26662,Алексей Сидоров,Самара,63,email,2026-02-03 15:00:00
26663,Артём Волков,Казань,36,social,2026-02-19 23:00:00
26664,Елена Петров,Краснодар,53,unknown,2026-04-10 22:00:00
26665,Мария Петров,Санкт-Петербург,48,advertising,2026-04-25 19:00:00
26666,Алексей Волков,Краснодар,53,unknown,2025-04-23 17:00:00
26667,Анна Кузнецов,Екатеринбург,27,organic,2025-01-05 05:00:00
26668,Артём Петров,Санкт-Петербург,63,organic,2025-07-02 15:00:00
26669,Иван Иванов,Нижний новгород,60,advertising,2026-02-16 20:00:00
26670,Ольга Смирнов,Санкт-Петербург,52,email,2026-04-06 08:00:00
26671,Мария Волков,Казань,33,advertising,2025-05-19 20:00:00
26672,Ольга Волков,Новосибирск,61,organic,2025-07-07 18:00:00
26673,Анна Смирнов,Нижний новгород,57,partner,2025-01-03 00:00:00
26674,Елена Кузнецов,Самара,22,email,2025-12-20 14:00:00
26675,Анна Морозов,Москва,30,email,2025-01-01 15:00:00
26676,Дмитрий Петров,Казань,42,partner,2025-08-10 02:00:00
26677,Анна Морозов,Санкт-Петербург,27,partner,2026-02-19 15:00:00
26678,Анна Сидоров,Самара,57,organic,2025-10-17 17:00:00
26679,Анна Петров,Москва,41,social,2026-02-28 04:00:00
26680,Сергей Сидоров,Казань,54,unknown,2025-07-28 21:00:00
26681,Елена Морозов,Нижний новгород,29,organic,2025-12-30 11:00:00
26682,Дмитрий Иванов,Казань,31,organic,2025-04-01 00:00:00
26683,Ольга Петров,Казань,49,partner,2026-05-10 20:00:00
26684,Мария Волков,Санкт-Петербург,43,unknown,2025-06-12 02:00:00
26685,Мария Смирнов,Екатеринбург,31,organic,2025-01-01 22:00:00
26686,Артём Смирнов,Самара,37,email,2025-04-08 05:00:00
26687,Максим Иванов,Екатеринбург,29,social,2026-03-21 10:00:00
26688,Алексей Волков,Краснодар,55,advertising,2025-10-18 18:00:00
26689,Иван Петров,Екатеринбург,32,organic,2025-07-29 22:00:00
26690,Дмитрий Морозов,Нижний новгород,64,partner,2025-07-17 10:00:00
26691,Елена Кузнецов,Самара,43,social,2026-01-18 07:00:00
26692,Сергей Сидоров,Екатеринбург,38,email,2025-06-14 03:00:00
26693,Максим Иванов,Санкт-Петербург,65,organic,2025-04-19 22:00:00
26694,Артём Смирнов,Екатеринбург,51,partner,2026-01-20 19:00:00
26695,Мария Иванов,Краснодар,32,organic,2025-03-31 00:00:00
26696,Иван Попов,Казань,63,organic,2025-06-16 06:00:00
26697,Максим Морозов,Нижний новгород,24,social,2025-10-11 15:00:00
26698,Мария Кузнецов,Москва,48,advertising,2026-02-24 06:00:00
26699,Ольга Иванов,Краснодар,65,email,2025-02-25 19:00:00
26700,Алексей Морозов,Москва,42,social,2025-07-22 02:00:00
26701,Алексей Морозов,Казань,36,partner,2026-01-21 11:00:00
26702,Сергей Сидоров,Москва,29,unknown,2025-11-23 10:00:00
26703,Артём Иванов,Казань,45,email,2026-04-20 00:00:00
26704,Алексей Петров,Екатеринбург,38,partner,2025-02-26 04:00:00
26705,Сергей Попов,Самара,62,organic,2025-07-13 15:00:00
26706,Максим Петров,Санкт-Петербург,57,email,2025-09-01 07:00:00
26707,Артём Морозов,Самара,36,advertising,2026-01-12 23:00:00
26708,Елена Волков,Казань,61,advertising,2025-03-13 20:00:00
26709,Алексей Морозов,Москва,50,unknown,2025-08-17 09:00:00
26710,Артём Иванов,Санкт-Петербург,23,social,2025-01-17 00:00:00
26711,Иван Волков,Казань,29,email,2025-12-31 06:00:00
26712,Анна Волков,Краснодар,21,advertising,2026-02-14 16:00:00
26713,Мария Смирнов,Нижний новгород,55,email,2026-03-09 21:00:00
26714,Артём Иванов,Самара,53,organic,2026-01-22 19:00:00
26715,Анна Попов,Новосибирск,43,advertising,2026-02-14 22:00:00
26716,Иван Морозов,Новосибирск,52,unknown,2025-12-02 03:00:00
26717,Алексей Петров,Новосибирск,59,unknown,2026-04-04 10:00:00
26718,Ольга Попов,Самара,30,social,2026-01-13 20:00:00
26719,Алексей Морозов,Санкт-Петербург,31,organic,2025-04-07 23:00:00
26720,Максим Морозов,Екатеринбург,24,social,2025-05-18 01:00:00
26721,Дмитрий Смирнов,Краснодар,64,unknown,2026-05-12 11:00:00
26722,Алексей Попов,Новосибирск,18,organic,2026-05-06 03:00:00
26723,Елена Сидоров,Екатеринбург,22,email,2026-01-23 03:00:00
26724,Максим Волков,Новосибирск,54,email,2026-01-28 08:00:00
26725,Ольга Морозов,Краснодар,43,organic,2025-12-02 10:00:00
26726,Елена Кузнецов,Казань,54,social,2026-01-17 15:00:00
26727,Ольга Иванов,Екатеринбург,55,email,2025-09-13 23:00:00
26728,Сергей Смирнов,Санкт-Петербург,42,partner,2026-03-18 10:00:00
26729,Мария Иванов,Екатеринбург,53,advertising,2025-05-17 10:00:00
26730,Алексей Попов,Краснодар,54,organic,2026-05-07 17:00:00
26731,Дмитрий Морозов,Санкт-Петербург,29,advertising,2025-09-03 03:00:00
26732,Сергей Волков,Самара,26,email,2025-10-23 07:00:00
26733,Мария Смирнов,Новосибирск,57,partner,2025-03-27 21:00:00
26734,Мария Морозов,Новосибирск,50,unknown,2025-11-02 13:00:00
26735,Иван Волков,Екатеринбург,22,organic,2025-09-06 13:00:00
26736,Мария Волков,Казань,46,advertising,2025-12-18 18:00:00
26737,Ольга Петров,Новосибирск,30,unknown,2025-12-20 10:00:00
26738,Анна Волков,Краснодар,45,partner,2025-06-12 22:00:00
26739,Анна Попов,Москва,30,partner,2025-06-15 12:00:00
26740,Анна Сидоров,Новосибирск,55,unknown,2025-05-05 16:00:00
26741,Алексей Волков,Самара,63,organic,2025-02-10 14:00:00
26742,Иван Морозов,Санкт-Петербург,36,unknown,2025-04-30 17:00:00
26743,Максим Волков,Новосибирск,55,partner,2026-04-25 12:00:00
26744,Максим Сидоров,Москва,21,unknown,2025-03-30 21:00:00
26745,Сергей Смирнов,Самара,43,email,2026-01-21 05:00:00
26746,Ольга Смирнов,Новосибирск,45,email,2025-09-06 17:00:00
26747,Елена Попов,Краснодар,44,email,2026-01-21 04:00:00
26748,Артём Смирнов,Казань,32,email,2026-02-07 07:00:00
26749,Иван Сидоров,Нижний новгород,33,organic,2025-06-10 08:00:00
